,방송일시,마더코드,상품코드,상품명,상품군,판매단가,취급액,노출,요일,month
27595,2019-09-18 00:30:00,100281,201009,1072,6,39900,16646000,10,wed,9
27596,2019-09-18 00:40:00,100281,201009,1072,6,39900,14635000,10,wed,9
27597,2019-09-18 00:50:00,100281,201009,1072,6,39900,19187000,10,wed,9
27598,2019-09-18 01:00:00,100144,200400,903,11,79900,576000,20,wed,9
27599,2019-09-18 01:00:00,100144,200398,901,11,69900,1201000,20,wed,9
27600,2019-09-18 01:00:00,100144,200399,902,11,59900,1405000,20,wed,9
27601,2019-09-18 01:00:00,100144,200401,904,11,49900,1195000,20,wed,9
27602,2019-09-18 01:20:00,100144,200400,903,11,79900,5822000,20,wed,9
27603,2019-09-18 01:20:00,100144,200398,901,11,69900,1830000,20,wed,9
27604,2019-09-18 01:20:00,100144,200399,902,11,59900,1994000,20,wed,9
27605,2019-09-18 01:20:00,100144,200401,904,11,49900,2020000,20,wed,9
27606,2019-09-18 01:40:00,100144,200400,903,11,79900,4206000,16,wed,9
27607,2019-09-18 01:40:00,100144,200398,901,11,69900,3942000,16,wed,9
27608,2019-09-18 01:40:00,100144,200399,902,11,59900,3397000,16,wed,9
27609,2019-09-18 01:40:00,100144,200401,904,11,49900,2509000,16,wed,9
27610,2019-09-18 06:00:00,100740,202169,297,3,59900,6874000,20,wed,9
27611,2019-09-18 06:20:00,100740,202169,297,3,59900,13062000,20,wed,9
27612,2019-09-18 06:40:00,100740,202169,297,3,59900,15533000,20,wed,9
27613,2019-09-18 07:00:00,100622,201924,604,2,198000,8773000,20,wed,9
27614,2019-09-18 07:20:00,100622,201924,604,2,198000,10238000,20,wed,9
27615,2019-09-18 07:40:00,100622,201924,604,2,198000,5422000,20,wed,9
27616,2019-09-18 08:00:00,100584,201793,1420,7,79000,3449000,20,wed,9
27617,2019-09-18 08:00:00,100584,201800,1425,7,79000,4933000,20,wed,9
27618,2019-09-18 08:20:00,100584,201793,1420,7,79000,16640000,20,wed,9
27619,2019-09-18 08:20:00,100584,201800,1425,7,79000,8586000,20,wed,9
27620,2019-09-18 08:40:00,100584,201793,1420,7,79000,21334000,20,wed,9
27621,2019-09-18 08:40:00,100584,201800,1425,7,79000,12949000,20,wed,9
27622,2019-09-18 09:00:00,100052,200135,987,5,59800,34533000,20,wed,9
27623,2019-09-18 09:20:00,100052,200135,987,5,59800,32590000,20,wed,9
27624,2019-09-18 09:40:00,100052,200135,987,5,59800,35692000,20,wed,9
27625,2019-09-18 10:00:00,100202,200685,1417,3,55900,20559000,20,wed,9
27626,2019-09-18 10:20:00,100202,200685,1417,3,55900,35261000,20,wed,9
27627,2019-09-18 10:40:00,100202,200685,1417,3,55900,55019000,20,wed,9
27628,2019-09-18 11:00:00,100476,201448,1623,10,60900,20684000,20,wed,9
27629,2019-09-18 11:20:00,100476,201448,1623,10,60900,25021000,20,wed,9
27630,2019-09-18 11:40:00,100476,201448,1623,10,60900,40592000,20,wed,9
27631,2019-09-18 12:00:00,100848,202508,253,4,0,0,60,wed,9
27632,2019-09-18 13:00:00,100753,202202,1019,9,59900,28641000,20,wed,9
27633,2019-09-18 13:20:00,100753,202202,1019,9,59900,59983000,20,wed,9
27634,2019-09-18 13:40:00,100753,202202,1019,9,59900,71418000,20,wed,9
27635,2019-09-18 14:00:00,100558,201655,1435,2,59900,26441000,20,wed,9
27636,2019-09-18 14:20:00,100558,201655,1435,2,59900,38609000,20,wed,9
27637,2019-09-18 14:40:00,100558,201655,1435,2,59900,48340000,20,wed,9
27638,2019-09-18 15:00:00,100786,202301,312,9,2990000,25614000,30,wed,9
27639,2019-09-18 15:00:00,100786,202299,310,9,1990000,4305000,30,wed,9
27640,2019-09-18 15:00:00,100786,202303,314,9,1750000,50000,30,wed,9
27641,2019-09-18 15:00:00,100786,202298,309,9,890000,50000,30,wed,9
27642,2019-09-18 15:00:00,100786,202302,313,9,1290000,50000,30,wed,9
27643,2019-09-18 15:00:00,100786,202297,308,9,590000,5088000,30,wed,9
27644,2019-09-18 15:00:00,100786,202300,311,9,590000,1309000,30,wed,9
27645,2019-09-18 15:30:00,100786,202301,312,9,2990000,32007000,30,wed,9
27646,2019-09-18 15:30:00,100786,202299,310,9,1990000,21316000,30,wed,9
27647,2019-09-18 15:30:00,100786,202303,314,9,1750000,26232000,30,wed,9
27648,2019-09-18 15:30:00,100786,202298,309,9,890000,7656000,30,wed,9
27649,2019-09-18 15:30:00,100786,202302,313,9,1290000,8318000,30,wed,9
27650,2019-09-18 15:30:00,100786,202297,308,9,590000,10136000,30,wed,9
27651,2019-09-18 15:30:00,100786,202300,311,9,590000,6349000,30,wed,9
27652,2019-09-18 16:00:00,100046,200125,377,3,30900,13729000,10,wed,9
27653,2019-09-18 16:10:00,100046,200125,377,3,30900,22612000,10,wed,9
27654,2019-09-18 16:20:00,100046,200125,377,3,30900,21644000,10,wed,9
27655,2019-09-18 16:30:00,100046,200125,377,3,30900,20708000,10,wed,9
27656,2019-09-18 16:40:00,100046,200125,377,3,30900,23656000,10,wed,9
27657,2019-09-18 16:50:00,100046,200125,377,3,30900,28950000,10,wed,9
27658,2019-09-18 17:00:00,100684,202034,725,10,119000,10982000,20,wed,9
27659,2019-09-18 17:00:00,100684,202037,1320,10,109000,12344000,20,wed,9
27660,2019-09-18 17:20:00,100684,202034,725,10,119000,16476000,20,wed,9
27661,2019-09-18 17:20:00,100684,202037,1320,10,109000,30452000,20,wed,9
27662,2019-09-18 17:40:00,100684,202034,725,10,119000,20304000,20,wed,9
27663,2019-09-18 17:40:00,100684,202037,1320,10,109000,35327000,20,wed,9
27664,2019-09-18 18:00:00,100010,200014,166,3,55900,24588000,20,wed,9
27665,2019-09-18 18:20:00,100010,200014,166,3,55900,35232000,20,wed,9
27666,2019-09-18 18:40:00,100010,200014,166,3,55900,36835000,20,wed,9
27667,2019-09-18 19:00:00,100448,201378,134,10,168000,11258000,20,wed,9
27668,2019-09-18 19:00:00,100448,201376,132,10,178000,6681000,20,wed,9
27669,2019-09-18 19:00:00,100448,201379,135,10,148000,3870000,20,wed,9
27670,2019-09-18 19:00:00,100448,201377,133,10,158000,634000,20,wed,9
27671,2019-09-18 19:20:00,100448,201378,134,10,168000,11266000,20,wed,9
27672,2019-09-18 19:20:00,100448,201376,132,10,178000,9948000,20,wed,9
27673,2019-09-18 19:20:00,100448,201379,135,10,148000,8231000,20,wed,9
27674,2019-09-18 19:20:00,100448,201377,133,10,158000,4719000,20,wed,9
27675,2019-09-18 19:40:00,100448,201378,134,10,168000,28695000,20,wed,9
27676,2019-09-18 19:40:00,100448,201376,132,10,178000,16628000,20,wed,9
27677,2019-09-18 19:40:00,100448,201379,135,10,148000,20298000,20,wed,9
27678,2019-09-18 19:40:00,100448,201377,133,10,158000,8818000,20,wed,9
27679,2019-09-18 20:00:00,100272,200889,1749,7,199000,12410000,20,wed,9
27680,2019-09-18 20:20:00,100272,200889,1749,7,199000,35927000,20,wed,9
27681,2019-09-18 20:40:00,100272,200889,1749,7,199000,45067000,20,wed,9
27682,2019-09-18 21:00:00,100148,200504,1274,1,1200000,8381000,20,wed,9
27683,2019-09-18 21:00:00,100148,200437,676,1,1330000,50000,20,wed,9
27684,2019-09-18 21:00:00,100148,200506,1275,1,1690000,50000,20,wed,9
27685,2019-09-18 21:00:00,100148,200439,677,1,1920000,8939000,20,wed,9
27686,2019-09-18 21:00:00,100148,200517,1278,1,2400000,50000,20,wed,9
27687,2019-09-18 21:00:00,100148,200450,680,1,2690000,50000,20,wed,9
27688,2019-09-18 21:00:00,100148,200526,1280,1,2900000,6775000,20,wed,9
27689,2019-09-18 21:00:00,100148,200458,682,1,3190000,14850000,20,wed,9
27690,2019-09-18 21:20:00,100148,200504,1274,1,1200000,2819000,20,wed,9
27691,2019-09-18 21:20:00,100148,200437,676,1,1330000,6193000,20,wed,9
27692,2019-09-18 21:20:00,100148,200506,1275,1,1690000,15688000,20,wed,9
27693,2019-09-18 21:20:00,100148,200439,677,1,1920000,13407000,20,wed,9
27694,2019-09-18 21:20:00,100148,200517,1278,1,2400000,50000,20,wed,9
27695,2019-09-18 21:20:00,100148,200450,680,1,2690000,50000,20,wed,9
27696,2019-09-18 21:20:00,100148,200526,1280,1,2900000,6775000,20,wed,9
27697,2019-09-18 21:20:00,100148,200458,682,1,3190000,7450000,20,wed,9
27698,2019-09-18 21:40:00,100148,200504,1274,1,1200000,8404000,20,wed,9
27699,2019-09-18 21:40:00,100148,200437,676,1,1330000,3122000,20,wed,9
27700,2019-09-18 21:40:00,100148,200506,1275,1,1690000,27463000,20,wed,9
27701,2019-09-18 21:40:00,100148,200439,677,1,1920000,22343000,20,wed,9
27702,2019-09-18 21:40:00,100148,200517,1278,1,2400000,11197000,20,wed,9
27703,2019-09-18 21:40:00,100148,200450,680,1,2690000,12523000,20,wed,9
27704,2019-09-18 21:40:00,100148,200526,1280,1,2900000,6798000,20,wed,9
27705,2019-09-18 21:40:00,100148,200458,682,1,3190000,50000,20,wed,9
27706,2019-09-18 22:00:00,100323,201489,1708,3,49900,41988000,20,wed,9
27707,2019-09-18 22:20:00,100323,201489,1708,3,49900,81321000,20,wed,9
27708,2019-09-18 22:40:00,100323,201489,1708,3,49900,103192000,20,wed,9
27709,2019-09-18 23:00:00,100203,200703,84,0,699000,5474000,20,wed,9
27710,2019-09-18 23:00:00,100203,200686,33,0,749000,1988000,20,wed,9
27711,2019-09-18 23:00:00,100203,200707,85,0,899000,2376000,20,wed,9
27712,2019-09-18 23:00:00,100203,200690,34,0,949000,2506000,20,wed,9
27713,2019-09-18 23:00:00,100203,200711,86,0,1199000,50000,20,wed,9
27714,2019-09-18 23:00:00,100203,200694,35,0,1249000,3283000,20,wed,9
27715,2019-09-18 23:20:00,100203,200703,84,0,699000,1858000,20,wed,9
27716,2019-09-18 23:20:00,100203,200686,33,0,749000,1990000,20,wed,9
27717,2019-09-18 23:20:00,100203,200707,85,0,899000,7028000,20,wed,9
27718,2019-09-18 23:20:00,100203,200690,34,0,949000,14783000,20,wed,9
27719,2019-09-18 23:20:00,100203,200711,86,0,1199000,50000,20,wed,9
27720,2019-09-18 23:20:00,100203,200694,35,0,1249000,9750000,20,wed,9
27721,2019-09-18 23:40:00,100203,200703,84,0,699000,3666000,20,wed,9
27722,2019-09-18 23:40:00,100203,200686,33,0,749000,7805000,20,wed,9
27723,2019-09-18 23:40:00,100203,200707,85,0,899000,7031000,20,wed,9
27724,2019-09-18 23:40:00,100203,200690,34,0,949000,24621000,20,wed,9
27725,2019-09-18 23:40:00,100203,200711,86,0,1199000,3156000,20,wed,9
27726,2019-09-18 23:40:00,100203,200694,35,0,1249000,6518000,20,wed,9
27727,2019-09-19 00:00:00,100292,200945,294,9,178000,8860000,20,thur,9
27728,2019-09-19 00:00:00,100292,200944,293,9,178000,3740000,20,thur,9
27729,2019-09-19 00:20:00,100292,200945,294,9,178000,20242000,20,thur,9
27730,2019-09-19 00:20:00,100292,200944,293,9,178000,10013000,20,thur,9
27731,2019-09-19 00:40:00,100292,200945,294,9,178000,21883000,20,thur,9
27732,2019-09-19 00:40:00,100292,200944,293,9,178000,16890000,20,thur,9
27733,2019-09-19 01:00:00,100200,200672,1758,11,179000,2889000,20,thur,9
27734,2019-09-19 01:00:00,100200,200673,1759,11,159000,2091000,20,thur,9
27735,2019-09-19 01:00:00,100200,200674,1760,11,139000,932000,20,thur,9
27736,2019-09-19 01:20:00,100200,200672,1758,11,179000,1753000,20,thur,9
27737,2019-09-19 01:20:00,100200,200673,1759,11,159000,2067000,20,thur,9
27738,2019-09-19 01:20:00,100200,200674,1760,11,139000,491000,20,thur,9
27739,2019-09-19 01:40:00,100200,200672,1758,11,179000,4051000,16,thur,9
27740,2019-09-19 01:40:00,100200,200673,1759,11,159000,2648000,16,thur,9
27741,2019-09-19 01:40:00,100200,200674,1760,11,139000,2296000,16,thur,9
27742,2019-09-19 06:00:00,100220,200770,468,2,99000,10325000,20,thur,9
27743,2019-09-19 06:20:00,100220,200770,468,2,99000,14265000,20,thur,9
27744,2019-09-19 06:40:00,100220,200770,468,2,99000,29426000,20,thur,9
27745,2019-09-19 07:00:00,100432,201345,814,10,209000,4603000,30,thur,9
27746,2019-09-19 07:00:00,100432,201347,1406,10,199000,12375000,30,thur,9
27747,2019-09-19 07:30:00,100432,201345,814,10,209000,28549000,30,thur,9
27748,2019-09-19 07:30:00,100432,201347,1406,10,199000,32835000,30,thur,9
27749,2019-09-19 08:00:00,100226,200788,1522,5,52900,10801000,20,thur,9
27750,2019-09-19 08:20:00,100226,200788,1522,5,52900,32315000,20,thur,9
27751,2019-09-19 08:40:00,100226,200788,1522,5,52900,41777000,20,thur,9
27752,2019-09-19 09:00:00,100766,202239,1457,8,59000,19896000,20,thur,9
27753,2019-09-19 09:20:00,100766,202239,1457,8,59000,29979000,20,thur,9
27754,2019-09-19 09:40:00,100766,202239,1457,8,59000,32979000,20,thur,9
27755,2019-09-19 10:00:00,100523,201590,1756,3,36900,20573000,20,thur,9
27756,2019-09-19 10:20:00,100523,201590,1756,3,36900,43632000,20,thur,9
27757,2019-09-19 10:40:00,100523,201590,1756,3,36900,63095000,20,thur,9
27758,2019-09-19 11:00:00,100069,200189,1499,9,59000,18499000,20,thur,9
27759,2019-09-19 11:20:00,100069,200189,1499,9,59000,27744000,20,thur,9
27760,2019-09-19 11:40:00,100069,200189,1499,9,59000,41681000,20,thur,9
27761,2019-09-19 12:00:00,100206,200742,882,0,169000,2564000,20,thur,9
27762,2019-09-19 12:00:00,100206,200740,880,0,199000,6432000,20,thur,9
27763,2019-09-19 12:00:00,100206,200741,881,0,139000,1292000,20,thur,9
27764,2019-09-19 12:20:00,100206,200742,882,0,169000,11899000,20,thur,9
27765,2019-09-19 12:20:00,100206,200740,880,0,199000,10523000,20,thur,9
27766,2019-09-19 12:20:00,100206,200741,881,0,139000,3282000,20,thur,9
27767,2019-09-19 12:40:00,100206,200742,882,0,169000,16856000,20,thur,9
27768,2019-09-19 12:40:00,100206,200740,880,0,199000,29832000,20,thur,9
27769,2019-09-19 12:40:00,100206,200741,881,0,139000,5284000,20,thur,9
27770,2019-09-19 13:00:00,100440,201358,1116,6,69900,32014000,30,thur,9
27771,2019-09-19 13:30:00,100440,201358,1116,6,69900,58084000,30,thur,9
27772,2019-09-19 14:00:00,100063,200153,478,7,690000,2297000,10,thur,9
27773,2019-09-19 14:10:00,100063,200153,478,7,690000,12408000,10,thur,9
27774,2019-09-19 14:20:00,100063,200153,478,7,690000,7709000,10,thur,9
27775,2019-09-19 14:30:00,100063,200153,478,7,690000,17913000,10,thur,9
27776,2019-09-19 14:40:00,100063,200153,478,7,690000,16901000,10,thur,9
27777,2019-09-19 14:50:00,100063,200153,478,7,690000,31460000,10,thur,9
27778,2019-09-19 15:00:00,100281,201009,1072,6,39900,4856000,10,thur,9
27779,2019-09-19 15:10:00,100281,201009,1072,6,39900,12464000,10,thur,9
27780,2019-09-19 15:20:00,100281,201009,1072,6,39900,15256000,10,thur,9
27781,2019-09-19 15:30:00,100281,201009,1072,6,39900,11821000,10,thur,9
27782,2019-09-19 15:40:00,100281,201009,1072,6,39900,14079000,10,thur,9
27783,2019-09-19 15:50:00,100281,201009,1072,6,39900,24047000,10,thur,9
27784,2019-09-19 16:00:00,100641,201959,1213,4,0,0,20,thur,9
27785,2019-09-19 16:20:00,100641,201959,1213,4,0,0,20,thur,9
27786,2019-09-19 16:40:00,100641,201959,1213,4,0,0,20,thur,9
27787,2019-09-19 17:00:00,100849,202509,148,3,63900,45742000,20,thur,9
27788,2019-09-19 17:20:00,100849,202509,148,3,63900,46734000,20,thur,9
27789,2019-09-19 17:40:00,100849,202509,148,3,63900,46151000,20,thur,9
27790,2019-09-19 18:00:00,100709,202077,772,10,208000,5852000,30,thur,9
27791,2019-09-19 18:00:00,100709,202078,1367,10,198000,10285000,30,thur,9
27792,2019-09-19 18:30:00,100709,202077,772,10,208000,18791000,30,thur,9
27793,2019-09-19 18:30:00,100709,202078,1367,10,198000,15999000,30,thur,9
27794,2019-09-19 19:00:00,100091,200253,161,1,2599000,14866000,20,thur,9
27795,2019-09-19 19:20:00,100091,200253,161,1,2599000,7457000,20,thur,9
27796,2019-09-19 19:40:00,100091,200253,161,1,2599000,58029000,20,thur,9
27797,2019-09-19 20:00:00,100684,202034,725,10,119000,8446000,20,thur,9
27798,2019-09-19 20:00:00,100684,202037,1320,10,109000,13477000,20,thur,9
27799,2019-09-19 20:20:00,100684,202034,725,10,119000,15653000,20,thur,9
27800,2019-09-19 20:20:00,100684,202037,1320,10,109000,30001000,20,thur,9
27801,2019-09-19 20:40:00,100684,202034,725,10,119000,20217000,20,thur,9
27802,2019-09-19 20:40:00,100684,202037,1320,10,109000,33813000,20,thur,9
27803,2019-09-19 21:00:00,100492,201487,1706,3,49900,62759000,20,thur,9
27804,2019-09-19 21:20:00,100492,201487,1706,3,49900,97846000,20,thur,9
27805,2019-09-19 21:40:00,100492,201487,1706,3,49900,71481000,18,thur,9
27806,2019-09-19 22:00:00,100837,202467,806,10,218000,16813000,20,thur,9
27807,2019-09-19 22:00:00,100837,202480,1400,10,208000,16049000,20,thur,9
27808,2019-09-19 22:00:00,100837,202470,808,10,208000,5649000,20,thur,9
27809,2019-09-19 22:00:00,100837,202473,1263,10,198000,3099000,20,thur,9
27810,2019-09-19 22:20:00,100837,202467,806,10,218000,31026000,20,thur,9
27811,2019-09-19 22:20:00,100837,202480,1400,10,208000,19157000,20,thur,9
27812,2019-09-19 22:20:00,100837,202470,808,10,208000,9611000,20,thur,9
27813,2019-09-19 22:20:00,100837,202473,1263,10,198000,4615000,20,thur,9
27814,2019-09-19 22:40:00,100837,202467,806,10,218000,25210000,20,thur,9
27815,2019-09-19 22:40:00,100837,202480,1400,10,208000,32016000,20,thur,9
27816,2019-09-19 22:40:00,100837,202470,808,10,208000,6444000,20,thur,9
27817,2019-09-19 22:40:00,100837,202473,1263,10,198000,6900000,20,thur,9
27818,2019-09-19 23:00:00,100150,200532,1285,1,439000,30560000,20,thur,9
27819,2019-09-19 23:00:00,100150,200464,687,1,489000,24955000,20,thur,9
27820,2019-09-19 23:20:00,100150,200532,1285,1,439000,27851000,20,thur,9
27821,2019-09-19 23:20:00,100150,200464,687,1,489000,14051000,20,thur,9
27822,2019-09-19 23:40:00,100150,200532,1285,1,439000,36269000,20,thur,9
27823,2019-09-19 23:40:00,100150,200464,687,1,489000,18761000,20,thur,9
27824,2019-09-20 00:00:00,100175,200594,828,5,69800,14805000,20,fri,9
27825,2019-09-20 00:20:00,100175,200594,828,5,69800,30154000,20,fri,9
27826,2019-09-20 00:40:00,100175,200594,828,5,69800,24467000,20,fri,9
27827,2019-09-20 01:00:00,100025,200036,405,5,64800,9927000,20,fri,9
27828,2019-09-20 01:20:00,100025,200036,405,5,64800,15619000,20,fri,9
27829,2019-09-20 01:40:00,100025,200036,405,5,64800,19196000,18,fri,9
27830,2019-09-20 06:00:00,100625,201929,274,5,59900,15070000,20,fri,9
27831,2019-09-20 06:00:00,100625,201928,273,5,39900,1226000,20,fri,9
27832,2019-09-20 06:20:00,100625,201929,274,5,59900,16521000,20,fri,9
27833,2019-09-20 06:20:00,100625,201928,273,5,39900,2381000,20,fri,9
27834,2019-09-20 06:40:00,100625,201929,274,5,59900,14519000,20,fri,9
27835,2019-09-20 06:40:00,100625,201928,273,5,39900,4711000,20,fri,9
27836,2019-09-20 07:00:00,100562,201659,659,2,39900,18725000,20,fri,9
27837,2019-09-20 07:20:00,100562,201659,659,2,39900,25040000,20,fri,9
27838,2019-09-20 07:40:00,100562,201659,659,2,39900,32102000,20,fri,9
27839,2019-09-20 08:00:00,100095,200257,358,7,89000,2736000,10,fri,9
27840,2019-09-20 08:10:00,100095,200257,358,7,89000,8418000,10,fri,9
27841,2019-09-20 08:20:00,100095,200257,358,7,89000,9664000,10,fri,9
27842,2019-09-20 08:30:00,100095,200257,358,7,89000,13512000,10,fri,9
27843,2019-09-20 08:40:00,100095,200257,358,7,89000,18855000,10,fri,9
27844,2019-09-20 08:50:00,100095,200257,358,7,89000,24428000,10,fri,9
27845,2019-09-20 09:00:00,100319,201012,1100,8,39900,16473000,20,fri,9
27846,2019-09-20 09:20:00,100319,201012,1100,8,39900,26529000,20,fri,9
27847,2019-09-20 09:40:00,100319,201012,1100,8,39900,36444000,20,fri,9
27848,2019-09-20 10:00:00,100037,200084,1683,9,1620000,7375000,30,fri,9
27849,2019-09-20 10:00:00,100037,200087,1684,9,1590000,3643000,30,fri,9
27850,2019-09-20 10:00:00,100037,200080,1681,9,1590000,50000,30,fri,9
27851,2019-09-20 10:00:00,100037,200100,1692,9,1280000,11619000,30,fri,9
27852,2019-09-20 10:00:00,100037,200091,1686,9,1790000,8141000,30,fri,9
27853,2019-09-20 10:00:00,100037,200075,1679,9,790000,3618000,30,fri,9
27854,2019-09-20 10:00:00,100037,200061,384,9,458000,4184000,30,fri,9
27855,2019-09-20 10:30:00,100037,200084,1683,9,1620000,14375000,30,fri,9
27856,2019-09-20 10:30:00,100037,200087,1684,9,1590000,10331000,30,fri,9
27857,2019-09-20 10:30:00,100037,200080,1681,9,1590000,7241000,30,fri,9
27858,2019-09-20 10:30:00,100037,200100,1692,9,1280000,8729000,30,fri,9
27859,2019-09-20 10:30:00,100037,200091,1686,9,1790000,8143000,30,fri,9
27860,2019-09-20 10:30:00,100037,200075,1679,9,790000,5278000,30,fri,9
27861,2019-09-20 10:30:00,100037,200061,384,9,458000,22339000,30,fri,9
27862,2019-09-20 11:00:00,100753,202202,1019,9,59900,21134000,20,fri,9
27863,2019-09-20 11:20:00,100753,202202,1019,9,59900,42629000,20,fri,9
27864,2019-09-20 11:40:00,100753,202202,1019,9,59900,58828000,20,fri,9
27865,2019-09-20 12:00:00,100052,200135,987,5,59800,12034000,20,fri,9
27866,2019-09-20 12:20:00,100052,200135,987,5,59800,23104000,20,fri,9
27867,2019-09-20 12:40:00,100052,200135,987,5,59800,33081000,20,fri,9
27868,2019-09-20 13:00:00,100272,200889,1749,7,199000,15529000,20,fri,9
27869,2019-09-20 13:20:00,100272,200889,1749,7,199000,32483000,20,fri,9
27870,2019-09-20 13:40:00,100272,200889,1749,7,199000,41710000,20,fri,9
27871,2019-09-20 14:00:00,100033,200049,962,9,299000,31287000,30,fri,9
27872,2019-09-20 14:30:00,100033,200049,962,9,299000,71474000,30,fri,9
27873,2019-09-20 15:00:00,100255,200868,1724,10,109800,13445000,20,fri,9
27874,2019-09-20 15:20:00,100255,200868,1724,10,109800,25074000,20,fri,9
27875,2019-09-20 15:40:00,100255,200868,1724,10,109800,36701000,20,fri,9
27876,2019-09-20 16:00:00,100558,201655,1435,2,59900,19609000,20,fri,9
27877,2019-09-20 16:20:00,100558,201655,1435,2,59900,34849000,20,fri,9
27878,2019-09-20 16:40:00,100558,201655,1435,2,59900,32652000,20,fri,9
27879,2019-09-20 17:00:00,100010,200014,166,3,55900,21164000,20,fri,9
27880,2019-09-20 17:20:00,100010,200014,166,3,55900,39797000,20,fri,9
27881,2019-09-20 17:40:00,100010,200014,166,3,55900,41958000,20,fri,9
27882,2019-09-20 18:00:00,100511,201573,394,3,43900,15981000,20,fri,9
27883,2019-09-20 18:20:00,100511,201573,394,3,43900,31984000,20,fri,9
27884,2019-09-20 18:40:00,100511,201573,394,3,43900,40650000,20,fri,9
27885,2019-09-20 19:00:00,100610,201909,1678,6,89000,11587000,20,fri,9
27886,2019-09-20 19:00:00,100610,201885,1660,6,89000,2955000,20,fri,9
27887,2019-09-20 19:00:00,100610,201902,1676,6,89000,3247000,20,fri,9
27888,2019-09-20 19:20:00,100610,201909,1678,6,89000,15879000,20,fri,9
27889,2019-09-20 19:20:00,100610,201885,1660,6,89000,6924000,20,fri,9
27890,2019-09-20 19:20:00,100610,201902,1676,6,89000,5071000,20,fri,9
27891,2019-09-20 19:40:00,100610,201909,1678,6,89000,33518000,20,fri,9
27892,2019-09-20 19:40:00,100610,201885,1660,6,89000,14137000,20,fri,9
27893,2019-09-20 19:40:00,100610,201902,1676,6,89000,4011000,20,fri,9
27894,2019-09-20 20:00:00,100563,201660,666,5,229000,6501000,20,fri,9
27895,2019-09-20 20:00:00,100563,201661,1261,5,219000,6135000,20,fri,9
27896,2019-09-20 20:20:00,100563,201660,666,5,229000,41029000,20,fri,9
27897,2019-09-20 20:20:00,100563,201661,1261,5,219000,26248000,20,fri,9
27898,2019-09-20 20:40:00,100563,201660,666,5,229000,38053000,20,fri,9
27899,2019-09-20 20:40:00,100563,201661,1261,5,219000,32052000,20,fri,9
27900,2019-09-20 21:00:00,100148,200504,1274,1,1200000,2819000,20,fri,9
27901,2019-09-20 21:00:00,100148,200437,676,1,1330000,50000,20,fri,9
27902,2019-09-20 21:00:00,100148,200506,1275,1,1690000,50000,20,fri,9
27903,2019-09-20 21:00:00,100148,200439,677,1,1920000,4495000,20,fri,9
27904,2019-09-20 21:00:00,100148,200517,1278,1,2400000,50000,20,fri,9
27905,2019-09-20 21:00:00,100148,200450,680,1,2690000,50000,20,fri,9
27906,2019-09-20 21:00:00,100148,200526,1280,1,2900000,6775000,20,fri,9
27907,2019-09-20 21:00:00,100148,200458,682,1,3190000,7450000,20,fri,9
27908,2019-09-20 21:20:00,100148,200504,1274,1,1200000,8404000,20,fri,9
27909,2019-09-20 21:20:00,100148,200437,676,1,1330000,15455000,20,fri,9
27910,2019-09-20 21:20:00,100148,200506,1275,1,1690000,7869000,20,fri,9
27911,2019-09-20 21:20:00,100148,200439,677,1,1920000,13431000,20,fri,9
27912,2019-09-20 21:20:00,100148,200517,1278,1,2400000,50000,20,fri,9
27913,2019-09-20 21:20:00,100148,200450,680,1,2690000,50000,20,fri,9
27914,2019-09-20 21:20:00,100148,200526,1280,1,2900000,50000,20,fri,9
27915,2019-09-20 21:20:00,100148,200458,682,1,3190000,50000,20,fri,9
27916,2019-09-20 21:40:00,100148,200504,1274,1,1200000,8358000,20,fri,9
27917,2019-09-20 21:40:00,100148,200437,676,1,1330000,9288000,20,fri,9
27918,2019-09-20 21:40:00,100148,200506,1275,1,1690000,7869000,20,fri,9
27919,2019-09-20 21:40:00,100148,200439,677,1,1920000,26765000,20,fri,9
27920,2019-09-20 21:40:00,100148,200517,1278,1,2400000,5612000,20,fri,9
27921,2019-09-20 21:40:00,100148,200450,680,1,2690000,6310000,20,fri,9
27922,2019-09-20 21:40:00,100148,200526,1280,1,2900000,50000,20,fri,9
27923,2019-09-20 21:40:00,100148,200458,682,1,3190000,14873000,20,fri,9
27924,2019-09-20 22:00:00,100155,200552,1297,1,1359000,11616000,20,fri,9
27925,2019-09-20 22:00:00,100155,200485,700,1,1499000,12785000,20,fri,9
27926,2019-09-20 22:20:00,100155,200552,1297,1,1359000,19279000,20,fri,9
27927,2019-09-20 22:20:00,100155,200485,700,1,1499000,21304000,20,fri,9
27928,2019-09-20 22:40:00,100155,200552,1297,1,1359000,30817000,20,fri,9
27929,2019-09-20 22:40:00,100155,200485,700,1,1499000,34096000,20,fri,9
27930,2019-09-20 23:00:00,100688,202049,246,4,0,0,20,fri,9
27931,2019-09-20 23:20:00,100688,202049,246,4,0,0,20,fri,9
27932,2019-09-20 23:40:00,100688,202049,246,4,0,0,20,fri,9
27933,2019-09-21 00:00:00,100811,202380,185,7,69900,8447000,20,sat,9
27934,2019-09-21 00:20:00,100811,202380,185,7,69900,17144000,20,sat,9
27935,2019-09-21 00:40:00,100811,202380,185,7,69900,18454000,20,sat,9
27936,2019-09-21 01:00:00,100704,202069,430,3,39900,13837000,20,sat,9
27937,2019-09-21 01:20:00,100704,202069,430,3,39900,17179000,20,sat,9
27938,2019-09-21 01:40:00,100704,202069,430,3,39900,16875000,16,sat,9
