,방송일시,마더코드,상품코드,상품명,상품군,브랜드,노출(분),month,판매단가,취급액
35117,1.58E+18,100372,201179,136,5,330,20,11,218000,26779000
35118,1.58E+18,100372,201169,75,5,330,20,11,198000,12768000
35119,1.58E+18,100372,201186,140,5,330,20,11,168000,3382000
35120,1.58E+18,100372,201183,138,5,330,20,11,148000,11236000
35121,1.58E+18,100372,201171,77,5,330,20,11,118000,7197000
35122,1.58E+18,100029,200043,1602,5,394,20,11,119000,31305000
35123,1.58E+18,100029,200043,1602,5,394,20,11,119000,46935000
35124,1.58E+18,100029,200043,1602,5,394,20,11,119000,66168000
35125,1.58E+18,100501,201519,1617,5,74,20,11,189000,45617000
35126,1.58E+18,100501,201519,1617,5,74,20,11,189000,73365000
35127,1.58E+18,100501,201519,1617,5,74,20,11,189000,100506000
35128,1.58E+18,100148,200411,216,1,15,20,11,1200000,5913000
35129,1.58E+18,100148,200412,217,1,15,20,11,1700000,8430000
35130,1.58E+18,100148,200413,218,1,15,20,11,2840000,6693000
35131,1.58E+18,100148,200411,216,1,15,20,11,1200000,17640000
35132,1.58E+18,100148,200412,217,1,15,20,11,1700000,59211000
35133,1.58E+18,100148,200413,218,1,15,20,11,2840000,27605000
35134,1.58E+18,100148,200411,216,1,15,20,11,1200000,38375000
35135,1.58E+18,100148,200412,217,1,15,20,11,1700000,84627000
35136,1.58E+18,100148,200413,218,1,15,20,11,2840000,54707000
35137,1.58E+18,100205,200734,877,0,183,20,11,548000,10644000
35138,1.58E+18,100205,200736,878,0,183,20,11,598000,9961000
35139,1.58E+18,100205,200738,879,0,183,20,11,648000,8999000
35140,1.58E+18,100205,200734,877,0,183,20,11,548000,15179000
35141,1.58E+18,100205,200736,878,0,183,20,11,598000,8307000
35142,1.58E+18,100205,200738,879,0,183,20,11,648000,19745000
35143,1.58E+18,100205,200734,877,0,183,20,11,548000,37883000
35144,1.58E+18,100205,200736,878,0,183,20,11,598000,18219000
35145,1.58E+18,100205,200738,879,0,183,20,11,648000,21526000
35146,1.58E+18,100307,200973,1136,6,295,20,11,139000,20507000
35147,1.58E+18,100307,200973,1136,6,295,20,11,139000,38689000
35148,1.58E+18,100307,200973,1136,6,295,20,12,139000,54697000
35149,1.58E+18,100122,200330,249,4,27,20,12,0,0
35150,1.58E+18,100122,200330,249,4,27,20,12,0,0
35151,1.58E+18,100122,200330,249,4,27,20,12,0,0
35152,1.58E+18,100632,201942,1132,6,294,20,12,39900,21573000
35153,1.58E+18,100632,201942,1132,6,294,16,12,39900,21021000
35154,1.58E+18,100632,201942,1132,6,294,20,12,39900,24324000
35155,1.58E+18,100635,201946,830,5,167,20,12,89000,14141000
35156,1.58E+18,100635,201946,830,5,167,20,12,89000,22666000
35157,1.58E+18,100635,201946,830,5,167,20,12,89000,46247000
35158,1.58E+18,100391,201308,1241,0,322,20,12,899000,2091000
35159,1.58E+18,100391,201309,1242,0,322,20,12,899000,6106000
35160,1.58E+18,100391,201266,290,0,21,20,12,1798000,0
35161,1.58E+18,100391,201307,1240,0,31,20,12,799000,1796000
35162,1.58E+18,100391,201308,1241,0,322,20,12,899000,12093000
35163,1.58E+18,100391,201309,1242,0,322,20,12,899000,4132000
35164,1.58E+18,100391,201266,290,0,21,20,12,1798000,0
35165,1.58E+18,100391,201307,1240,0,31,20,12,799000,8985000
35166,1.58E+18,100391,201308,1241,0,322,20,12,899000,26109000
35167,1.58E+18,100391,201309,1242,0,322,20,12,899000,13998000
35168,1.58E+18,100391,201266,290,0,21,20,12,1798000,3996000
35169,1.58E+18,100391,201307,1240,0,31,20,12,799000,12340000
35170,1.58E+18,100423,201329,1632,7,405,20,12,69000,33596000
35171,1.58E+18,100423,201330,1633,7,405,20,12,69000,20553000
35172,1.58E+18,100423,201329,1632,7,405,20,12,69000,61136000
35173,1.58E+18,100423,201330,1633,7,405,20,12,69000,46573000
35174,1.58E+18,100423,201329,1632,7,405,20,12,69000,71463000
35175,1.58E+18,100423,201330,1633,7,405,20,12,69000,39501000
35176,1.58E+18,100724,202115,200,10,13,20,12,62000,25690000
35177,1.58E+18,100724,202115,200,10,13,20,12,62000,56077000
35178,1.58E+18,100724,202115,200,10,13,20,12,62000,72623000
35179,1.58E+18,100255,200868,1724,10,430,20,12,109800,30228000
35180,1.58E+18,100255,200868,1724,10,430,20,12,109800,87405000
35181,1.58E+18,100255,200868,1724,10,430,20,12,109800,106291000
35182,1.58E+18,100271,200896,1754,7,435,20,12,299000,15291000
35183,1.58E+18,100271,200896,1754,7,435,20,12,299000,47162000
35184,1.58E+18,100271,200896,1754,7,435,20,12,299000,72545000
35185,1.58E+18,100613,201897,1671,6,410,20,12,59000,32563000
35186,1.58E+18,100613,201871,1652,6,410,20,12,59000,2452000
35187,1.58E+18,100613,201897,1671,6,410,20,12,59000,39174000
35188,1.58E+18,100613,201871,1652,6,410,20,12,59000,3033000
35189,1.58E+18,100613,201897,1671,6,410,20,12,59000,50012000
35190,1.58E+18,100613,201871,1652,6,410,20,12,59000,5598000
35191,1.58E+18,100766,202239,1457,8,357,20,12,59000,56731000
35192,1.58E+18,100766,202239,1457,8,357,20,12,59000,78576000
35193,1.58E+18,100766,202239,1457,8,357,20,12,59000,92897000
35194,1.58E+18,100405,201290,522,6,111,20,12,59900,21505000
35195,1.58E+18,100405,201291,523,6,111,20,12,59900,15056000
35196,1.58E+18,100405,201290,522,6,111,20,12,59900,33996000
35197,1.58E+18,100405,201291,523,6,111,20,12,59900,21188000
35198,1.58E+18,100405,201290,522,6,111,20,12,59900,32742000
35199,1.58E+18,100405,201291,523,6,111,20,12,59900,22832000
35200,1.58E+18,100202,200685,1417,3,333,20,12,55900,46801000
35201,1.58E+18,100202,200685,1417,3,333,20,12,55900,90693000
35202,1.58E+18,100202,200685,1417,3,333,20,12,55900,110064000
35203,1.58E+18,100323,201025,1707,3,418,20,12,49900,37542000
35204,1.58E+18,100323,201025,1707,3,418,20,12,49900,61142000
35205,1.58E+18,100323,201025,1707,3,418,20,12,49900,83205000
35206,1.58E+18,100610,201883,1658,6,410,20,12,89000,21947000
35207,1.58E+18,100610,201884,1659,6,410,20,12,89000,4454000
35208,1.58E+18,100610,201902,1676,6,410,20,12,89000,1882000
35209,1.58E+18,100610,201883,1658,6,410,20,12,89000,42034000
35210,1.58E+18,100610,201884,1659,6,410,20,12,89000,10246000
35211,1.58E+18,100610,201902,1676,6,410,20,12,89000,2244000
35212,1.58E+18,100610,201883,1658,6,410,20,12,89000,54778000
35213,1.58E+18,100610,201884,1659,6,410,20,12,89000,8472000
35214,1.58E+18,100610,201902,1676,6,410,20,12,89000,7356000
35215,1.58E+18,100354,201134,615,7,135,20,12,99000,12459000
35216,1.58E+18,100354,201134,615,7,135,20,12,99000,24323000
35217,1.58E+18,100354,201134,615,7,135,20,12,99000,28963000
35218,1.58E+18,100074,200199,938,8,193,20,12,39800,65971000
35219,1.58E+18,100074,200199,938,8,193,20,12,39800,104111000
35220,1.58E+18,100074,200199,938,8,193,20,12,39800,67460000
35221,1.58E+18,100074,200199,938,8,193,20,12,39800,85971000
35222,1.58E+18,100150,200427,223,1,15,20,12,489000,63646000
35223,1.58E+18,100150,200427,223,1,15,20,12,489000,82921000
35224,1.58E+18,100150,200427,223,1,15,20,12,489000,93094000
35225,1.58E+18,100155,200552,1297,1,15,20,12,1359000,18242000
35226,1.58E+18,100155,200485,700,1,15,20,12,1499000,20127000
35227,1.58E+18,100155,200552,1297,1,15,20,12,1359000,61865000
35228,1.58E+18,100155,200485,700,1,15,20,12,1499000,36194000
35229,1.58E+18,100155,200552,1297,1,15,20,12,1359000,47275000
35230,1.58E+18,100155,200485,700,1,15,20,12,1499000,40223000
35231,1.58E+18,100373,201196,105,0,341,20,12,1120000,0
35232,1.58E+18,100373,201191,55,0,341,20,12,1290000,0
35233,1.58E+18,100373,201197,106,0,341,20,12,1320000,0
35234,1.58E+18,100373,201192,56,0,341,20,12,1490000,3245000
35235,1.58E+18,100373,201193,102,0,341,20,12,1520000,3309000
35236,1.58E+18,100373,201188,52,0,341,20,12,1690000,0
35237,1.58E+18,100373,201196,105,0,341,20,12,1120000,4824000
35238,1.58E+18,100373,201191,55,0,341,20,12,1290000,2787000
35239,1.58E+18,100373,201197,106,0,341,20,12,1320000,42102000
35240,1.58E+18,100373,201192,56,0,341,20,12,1490000,25407000
35241,1.58E+18,100373,201193,102,0,341,20,12,1520000,6511000
35242,1.58E+18,100373,201188,52,0,341,20,12,1690000,7240000
35243,1.58E+18,100373,201196,105,0,341,20,12,1120000,14350000
35244,1.58E+18,100373,201191,55,0,341,20,12,1290000,5489000
35245,1.58E+18,100373,201197,106,0,341,20,12,1320000,44810000
35246,1.58E+18,100373,201192,56,0,341,20,12,1490000,38158000
35247,1.58E+18,100373,201193,102,0,341,20,12,1520000,19432000
35248,1.58E+18,100373,201188,52,0,341,20,12,1690000,3674000
35249,1.58E+18,100182,200615,1361,5,209,20,12,450000,17344000
35250,1.58E+18,100182,200613,766,5,209,20,12,490000,1762000
35251,1.58E+18,100182,200614,1360,5,209,20,12,400000,1441000
35252,1.58E+18,100182,200612,765,5,209,20,12,440000,0
35253,1.58E+18,100182,200615,1361,5,209,20,12,450000,39194000
35254,1.58E+18,100182,200613,766,5,209,20,12,490000,3366000
35255,1.58E+18,100182,200614,1360,5,209,20,12,400000,0
35256,1.58E+18,100182,200612,765,5,209,20,12,440000,0
35257,1.58E+18,100182,200615,1361,5,209,20,12,450000,54747000
35258,1.58E+18,100182,200613,766,5,209,20,12,490000,17130000
35259,1.58E+18,100182,200614,1360,5,209,20,12,400000,0
35260,1.58E+18,100182,200612,765,5,209,20,12,440000,1583000
35261,1.58E+18,100223,200775,479,4,87,20,12,0,0
35262,1.58E+18,100223,200775,479,4,87,20,12,0,0
35263,1.58E+18,100223,200775,479,4,87,20,12,0,0
35264,1.58E+18,100226,200788,1522,5,372,16,12,50800,12053000
35265,1.58E+18,100586,201803,1427,7,334,20,12,99000,3050000
35266,1.58E+18,100586,201795,1422,7,334,20,12,99000,5133000
35267,1.58E+18,100586,201803,1427,7,334,20,12,99000,7250000
35268,1.58E+18,100586,201795,1422,7,334,20,12,99000,7548000
35269,1.58E+18,100586,201803,1427,7,334,20,12,99000,14849000
35270,1.58E+18,100586,201795,1422,7,334,20,12,99000,15169000
35271,1.58E+18,100338,201053,984,7,231,20,12,49000,20558000
35272,1.58E+18,100338,201053,984,7,231,20,12,49000,35027000
35273,1.58E+18,100338,201053,984,7,231,20,12,49000,39038000
35274,1.58E+18,100246,200827,1028,9,250,20,12,399000,5612000
35275,1.58E+18,100246,200825,1026,9,250,20,12,199000,5136000
35276,1.58E+18,100246,200826,1027,9,250,20,12,199000,1678000
35277,1.58E+18,100246,200827,1028,9,250,20,12,399000,9133000
35278,1.58E+18,100246,200825,1026,9,250,20,12,199000,10718000
35279,1.58E+18,100246,200826,1027,9,250,20,12,199000,3321000
35280,1.58E+18,100246,200827,1028,9,250,20,12,399000,21287000
35281,1.58E+18,100246,200825,1026,9,250,20,12,199000,17935000
35282,1.58E+18,100246,200826,1027,9,250,20,12,199000,7340000
35283,1.58E+18,100613,201897,1671,6,410,20,12,59000,20765000
35284,1.58E+18,100613,201871,1652,6,410,20,12,59000,1350000
35285,1.58E+18,100613,201897,1671,6,410,20,12,59000,32728000
35286,1.58E+18,100613,201871,1652,6,410,20,12,59000,5415000
35287,1.58E+18,100613,201897,1671,6,410,20,12,59000,41608000
35288,1.58E+18,100613,201871,1652,6,410,20,12,59000,4494000
35289,1.58E+18,100354,201134,615,7,135,20,12,99000,14431000
35290,1.58E+18,100354,201134,615,7,135,20,12,99000,24826000
35291,1.58E+18,100354,201134,615,7,135,20,12,99000,33729000
35292,1.58E+18,100163,200568,1609,9,399,20,12,59800,5835000
35293,1.58E+18,100163,200572,1612,9,399,20,12,59800,7640000
35294,1.58E+18,100163,200568,1609,9,399,20,12,59800,16057000
35295,1.58E+18,100163,200572,1612,9,399,20,12,59800,12079000
35296,1.58E+18,100163,200568,1609,9,399,20,12,59800,19036000
35297,1.58E+18,100163,200572,1612,9,399,20,12,59800,17847000
35298,1.58E+18,100562,201659,659,2,157,20,12,39900,27298000
35299,1.58E+18,100562,201659,659,2,157,20,12,39900,39951000
35300,1.58E+18,100562,201659,659,2,157,20,12,39900,56787000
35301,1.58E+18,100534,202430,1755,4,438,20,12,0,0
35302,1.58E+18,100534,202430,1755,4,438,20,12,0,0
35303,1.58E+18,100534,202430,1755,4,438,20,12,0,0
35304,1.58E+18,100288,200920,1768,6,443,20,12,69900,13253000
35305,1.58E+18,100288,200922,1769,6,443,20,12,69900,8962000
35306,1.58E+18,100288,200920,1768,6,443,20,12,69900,32556000
35307,1.58E+18,100288,200922,1769,6,443,20,12,69900,22711000
35308,1.58E+18,100255,200868,1724,10,430,20,12,109800,23020000
35309,1.58E+18,100255,200868,1724,10,430,20,12,109800,47787000
35310,1.58E+18,100255,200868,1724,10,430,20,12,109800,63078000
35311,1.58E+18,100255,200868,1724,10,430,20,12,109800,81150000
35312,1.58E+18,100511,201573,394,3,396,20,12,43900,40783000
35313,1.58E+18,100511,201573,394,3,396,20,12,43900,44719000
35314,1.58E+18,100511,201573,394,3,396,20,12,43900,79925000
35315,1.58E+18,100390,201261,287,9,20,20,12,59000,10730000
35316,1.58E+18,100390,201264,289,9,20,20,12,59000,11578000
35317,1.58E+18,100390,201261,287,9,20,20,12,59000,16937000
35318,1.58E+18,100390,201264,289,9,20,20,12,59000,18062000
35319,1.58E+18,100390,201261,287,9,20,20,12,59000,31097000
35320,1.58E+18,100390,201264,289,9,20,20,12,59000,29119000
35321,1.58E+18,100228,200791,381,10,52,20,12,39900,15380000
35322,1.58E+18,100228,200790,380,10,52,20,12,69900,11455000
35323,1.58E+18,100228,200791,381,10,52,20,12,39900,18649000
35324,1.58E+18,100228,200790,380,10,52,20,12,69900,19544000
35325,1.58E+18,100228,200791,381,10,52,20,12,39900,25266000
35326,1.58E+18,100228,200790,380,10,52,20,12,69900,24136000
35327,1.58E+18,100394,201270,144,7,102,20,12,79000,15382000
35328,1.58E+18,100394,201270,144,7,102,20,12,79000,36617000
35329,1.58E+18,100394,201270,144,7,102,20,12,79000,48292000
35330,1.58E+18,100372,201181,137,5,330,20,12,248000,15957000
35331,1.58E+18,100372,201179,136,5,330,20,12,218000,14677000
35332,1.58E+18,100372,201169,75,5,330,20,12,198000,8958000
35333,1.58E+18,100372,201186,140,5,330,20,12,168000,4305000
35334,1.58E+18,100372,201183,138,5,330,20,12,148000,6308000
35335,1.58E+18,100372,201171,77,5,330,20,12,118000,5905000
35336,1.58E+18,100372,201181,137,5,330,20,12,248000,25302000
35337,1.58E+18,100372,201179,136,5,330,20,12,218000,29251000
35338,1.58E+18,100372,201169,75,5,330,20,12,198000,18016000
35339,1.58E+18,100372,201186,140,5,330,20,12,168000,9056000
35340,1.58E+18,100372,201183,138,5,330,20,12,148000,7823000
35341,1.58E+18,100372,201171,77,5,330,20,12,118000,9623000
35342,1.58E+18,100372,201181,137,5,330,20,12,248000,51981000
35343,1.58E+18,100372,201179,136,5,330,20,12,218000,32258000
35344,1.58E+18,100372,201169,75,5,330,20,12,198000,23480000
35345,1.58E+18,100372,201186,140,5,330,20,12,168000,8463000
35346,1.58E+18,100372,201183,138,5,330,20,12,148000,16948000
35347,1.58E+18,100372,201171,77,5,330,20,12,118000,18895000
35348,1.58E+18,100327,201030,291,8,33,20,12,54000,61430000
35349,1.58E+18,100327,201030,291,8,33,20,12,54000,85138000
35350,1.58E+18,100327,201030,291,8,33,20,12,54000,96832000
35351,1.58E+18,100099,200278,520,6,108,20,12,119000,18139000
35352,1.58E+18,100099,200277,519,6,108,20,12,119000,6138000
35353,1.58E+18,100099,200278,520,6,108,20,12,119000,35339000
35354,1.58E+18,100099,200277,519,6,108,20,12,119000,19187000
35355,1.58E+18,100099,200278,520,6,108,20,12,119000,72925000
35356,1.58E+18,100099,200277,519,6,108,20,12,119000,19251000
35357,1.58E+18,100448,201383,822,10,382,20,12,178000,7808000
35358,1.58E+18,100448,201390,1415,10,382,20,12,168000,11019000
35359,1.58E+18,100448,201384,823,10,382,20,12,158000,2345000
35360,1.58E+18,100448,201391,1416,10,382,20,12,148000,4359000
35361,1.58E+18,100448,201383,822,10,382,20,12,178000,12266000
35362,1.58E+18,100448,201390,1415,10,382,20,12,168000,14019000
35363,1.58E+18,100448,201384,823,10,382,20,12,158000,2898000
35364,1.58E+18,100448,201391,1416,10,382,20,12,148000,13394000
35365,1.58E+18,100448,201383,822,10,382,20,12,178000,27093000
35366,1.58E+18,100448,201390,1415,10,382,20,12,168000,31665000
35367,1.58E+18,100448,201384,823,10,382,20,12,158000,9782000
35368,1.58E+18,100448,201391,1416,10,382,20,12,148000,17641000
35369,1.58E+18,100072,200194,958,4,203,60,12,0,0
35370,1.58E+18,100418,201322,1520,7,371,20,12,49900,16446000
35371,1.58E+18,100418,201322,1520,7,371,17,12,49900,21949000
35372,1.58E+18,100418,201322,1520,7,371,20,12,49900,27049000
35373,1.58E+18,100129,200340,840,7,175,20,12,99000,6003000
35374,1.58E+18,100129,200351,851,7,175,20,12,99000,4454000
35375,1.58E+18,100129,200340,840,7,175,20,12,99000,14760000
35376,1.58E+18,100129,200351,851,7,175,20,12,99000,6629000
35377,1.58E+18,100129,200340,840,7,175,20,12,99000,32000000
35378,1.58E+18,100129,200351,851,7,175,20,12,99000,17158000
35379,1.58E+18,100766,202239,1457,8,357,20,12,59000,28440000
35380,1.58E+18,100766,202239,1457,8,357,20,12,59000,46823000
35381,1.58E+18,100766,202239,1457,8,357,20,12,59000,52916000
35382,1.58E+18,100197,200666,1126,9,293,20,12,29800,26870000
35383,1.58E+18,100197,200665,1125,9,293,20,12,29800,11212000
35384,1.58E+18,100197,200666,1126,9,293,20,12,29800,48374000
35385,1.58E+18,100197,200665,1125,9,293,20,12,29800,21557000
35386,1.58E+18,100197,200666,1126,9,293,20,12,29800,60928000
35387,1.58E+18,100197,200665,1125,9,293,20,12,29800,29589000
35388,1.58E+18,100052,200135,987,5,232,20,12,59800,24260000
35389,1.58E+18,100052,200135,987,5,232,20,12,59800,32304000
35390,1.58E+18,100052,200135,987,5,232,20,12,59800,32058000
35391,1.58E+18,100006,200008,163,9,2,10,12,49800,5110000
35392,1.58E+18,100006,200009,164,9,2,10,12,49800,1878000
35393,1.58E+18,100006,200008,163,9,2,10,12,49800,11263000
35394,1.58E+18,100006,200009,164,9,2,10,12,49800,6753000
35395,1.58E+18,100006,200008,163,9,2,10,12,49800,13519000
35396,1.58E+18,100006,200009,164,9,2,10,12,49800,8511000
35397,1.58E+18,100006,200008,163,9,2,10,12,49800,13162000
35398,1.58E+18,100006,200009,164,9,2,10,12,49800,6905000
35399,1.58E+18,100006,200008,163,9,2,10,12,49800,13676000
35400,1.58E+18,100006,200009,164,9,2,10,12,49800,8151000
35401,1.58E+18,100006,200008,163,9,2,10,12,49800,20506000
35402,1.58E+18,100006,200009,164,9,2,10,12,49800,13234000
35403,1.58E+18,100705,202070,431,3,65,20,12,39900,27200000
35404,1.58E+18,100705,202070,431,3,65,20,12,39900,41349000
35405,1.58E+18,100705,202070,431,3,65,20,12,39900,51105000
35406,1.58E+18,100534,202430,1755,4,438,20,12,0,0
35407,1.58E+18,100534,202430,1755,4,438,20,12,0,0
35408,1.58E+18,100534,202430,1755,4,438,20,12,0,0
35409,1.58E+18,100271,200896,1754,7,435,20,12,299000,15039000
35410,1.58E+18,100271,200896,1754,7,435,20,12,299000,28392000
35411,1.58E+18,100271,200896,1754,7,435,20,12,299000,56237000
35412,1.58E+18,100440,201360,1118,6,292,20,12,69900,15436000
35413,1.58E+18,100440,201360,1118,6,292,20,12,69900,31540000
35414,1.58E+18,100440,201360,1118,6,292,20,12,69900,38176000
35415,1.58E+18,100786,202308,305,9,126,30,12,2990000,13471000
35416,1.58E+18,100786,202307,304,9,126,30,12,2090000,6305000
35417,1.58E+18,100786,202310,307,9,126,30,12,2030000,0
35418,1.58E+18,100786,202306,303,9,126,30,12,790000,1231000
35419,1.58E+18,100786,202309,306,9,126,30,12,1350000,2071000
35420,1.58E+18,100786,202305,302,9,126,30,12,490000,1369000
35421,1.58E+18,100786,202304,301,9,126,30,12,750000,5655000
35422,1.58E+18,100786,202308,305,9,126,30,12,2990000,35843000
35423,1.58E+18,100786,202307,304,9,126,30,12,2090000,0
35424,1.58E+18,100786,202310,307,9,126,30,12,2030000,0
35425,1.58E+18,100786,202306,303,9,126,30,12,790000,1231000
35426,1.58E+18,100786,202309,306,9,126,30,12,1350000,4090000
35427,1.58E+18,100786,202305,302,9,126,30,12,490000,6642000
35428,1.58E+18,100786,202304,301,9,126,30,12,750000,0
35429,1.58E+18,100523,201590,1756,3,437,20,12,36900,25335000
35430,1.58E+18,100523,201590,1756,3,437,20,12,36900,27838000
35431,1.58E+18,100523,201590,1756,3,437,20,12,36900,55500000
35432,1.58E+18,100202,200685,1417,3,333,20,12,55900,34350000
35433,1.58E+18,100202,200685,1417,3,333,20,12,55900,46215000
35434,1.58E+18,100202,200685,1417,3,333,20,12,55900,65411000
35435,1.58E+18,100637,201955,1113,3,289,20,12,29900,51452000
35436,1.58E+18,100637,201955,1113,3,289,20,12,29900,73030000
35437,1.58E+18,100637,201955,1113,3,289,20,12,29900,53767000
35438,1.58E+18,100501,201519,1617,5,74,20,12,189000,39205000
35439,1.58E+18,100501,201519,1617,5,74,20,12,189000,52150000
35440,1.58E+18,100501,201519,1617,5,74,20,12,189000,75452000
35441,1.58E+18,100483,201460,809,10,387,20,12,64800,14322000
35442,1.58E+18,100483,201461,1401,10,387,20,12,60800,25264000
35443,1.58E+18,100483,201460,809,10,387,20,12,64800,25120000
35444,1.58E+18,100483,201461,1401,10,387,20,12,60800,36904000
35445,1.58E+18,100483,201460,809,10,387,20,12,64800,33760000
35446,1.58E+18,100483,201461,1401,10,387,20,12,60800,49793000
35447,1.58E+18,100155,200552,1297,1,15,20,12,1359000,29114000
35448,1.58E+18,100155,200485,700,1,15,20,12,1499000,20127000
35449,1.58E+18,100155,200552,1297,1,15,20,12,1359000,47333000
35450,1.58E+18,100155,200485,700,1,15,20,12,1499000,64318000
35451,1.58E+18,100155,200552,1297,1,15,20,12,1359000,83635000
35452,1.58E+18,100155,200485,700,1,15,20,12,1499000,92322000
35453,1.58E+18,100837,202467,806,10,383,20,12,218000,16448000
35454,1.58E+18,100837,202480,1400,10,383,20,12,208000,7870000
35455,1.58E+18,100837,202470,808,10,383,20,12,208000,2393000
35456,1.58E+18,100837,202473,1263,10,383,20,12,198000,2279000
35457,1.58E+18,100837,202467,806,10,383,20,12,218000,20534000
35458,1.58E+18,100837,202480,1400,10,383,20,12,208000,25065000
35459,1.58E+18,100837,202470,808,10,383,20,12,208000,7866000
35460,1.58E+18,100837,202473,1263,10,383,20,12,198000,4516000
35461,1.58E+18,100837,202467,806,10,383,20,12,218000,40199000
35462,1.58E+18,100837,202480,1400,10,383,20,12,208000,33681000
35463,1.58E+18,100837,202470,808,10,383,20,12,208000,12563000
35464,1.58E+18,100837,202473,1263,10,383,20,12,198000,8232000
35465,1.58E+18,100575,201778,1480,1,200,20,12,2660000,0
35466,1.58E+18,100575,201781,1484,1,200,20,12,2500000,13568000
35467,1.58E+18,100575,201776,1478,1,200,20,12,1620000,0
35468,1.58E+18,100575,201779,1482,1,200,20,12,1530000,4203000
35469,1.58E+18,100575,201777,1479,1,200,20,12,1110000,0
35470,1.58E+18,100575,201780,1483,1,200,20,12,1050000,0
35471,1.58E+18,100575,201778,1480,1,200,20,12,2660000,0
35472,1.58E+18,100575,201781,1484,1,200,20,12,2500000,0
35473,1.58E+18,100575,201776,1478,1,200,20,12,1620000,8818000
35474,1.58E+18,100575,201779,1482,1,200,20,12,1530000,0
35475,1.58E+18,100575,201777,1479,1,200,20,12,1110000,3063000
35476,1.58E+18,100575,201780,1483,1,200,20,12,1050000,0
35477,1.58E+18,100575,201778,1480,1,200,20,12,2660000,7243000
35478,1.58E+18,100575,201781,1484,1,200,20,12,2500000,6809000
35479,1.58E+18,100575,201776,1478,1,200,20,12,1620000,17531000
35480,1.58E+18,100575,201779,1482,1,200,20,12,1530000,4176000
35481,1.58E+18,100575,201777,1479,1,200,20,12,1110000,6022000
35482,1.58E+18,100575,201780,1483,1,200,20,12,1050000,5723000
35483,1.58E+18,100074,200199,938,8,193,20,12,39800,39692000
35484,1.58E+18,100074,200199,938,8,193,20,12,39800,50232000
35485,1.58E+18,100074,200199,938,8,193,20,12,39800,42761000
35486,1.58E+18,100320,201300,1184,5,303,20,12,54900,8090000
35487,1.58E+18,100320,201301,1185,5,303,20,12,28900,4333000
35488,1.58E+18,100320,201300,1184,5,303,17,12,54900,13018000
35489,1.58E+18,100320,201301,1185,5,303,17,12,28900,6647000
35490,1.58E+18,100320,201300,1184,5,303,20,12,54900,17269000
35491,1.58E+18,100320,201301,1185,5,303,20,12,28900,6776000
35492,1.58E+18,100262,200876,482,8,91,20,12,59800,15886000
35493,1.58E+18,100262,200876,482,8,91,20,12,59800,28147000
35494,1.58E+18,100262,200876,482,8,91,20,12,59800,53002000
35495,1.58E+18,100129,200340,840,7,175,20,12,99000,8762000
35496,1.58E+18,100129,200351,851,7,175,20,12,99000,5994000
35497,1.58E+18,100129,200340,840,7,175,20,12,99000,25419000
35498,1.58E+18,100129,200351,851,7,175,20,12,99000,13820000
35499,1.58E+18,100129,200340,840,7,175,20,12,99000,29419000
35500,1.58E+18,100129,200351,851,7,175,20,12,99000,20612000
35501,1.58E+18,100180,200607,1017,10,247,20,12,49000,21809000
35502,1.58E+18,100180,200607,1017,10,247,20,12,49000,27383000
35503,1.58E+18,100180,200607,1017,10,247,20,12,49000,40730000
35504,1.58E+18,100766,202239,1457,8,357,20,12,59000,38963000
35505,1.58E+18,100766,202239,1457,8,357,20,12,59000,50221000
35506,1.58E+18,100766,202239,1457,8,357,20,12,59000,39426000
35507,1.58E+18,100766,202239,1457,8,357,20,12,59000,58915000
35508,1.58E+18,100255,200868,1724,10,430,20,12,109800,24844000
35509,1.58E+18,100255,200868,1724,10,430,20,12,109800,54997000
35510,1.58E+18,100255,200868,1724,10,430,20,12,109800,70792000
35511,1.58E+18,100074,200199,938,8,193,20,12,39800,33990000
35512,1.58E+18,100074,200199,938,8,193,20,12,39800,58318000
35513,1.58E+18,100072,200194,958,4,203,60,12,0,0
35514,1.58E+18,100046,200125,377,3,49,10,12,30900,16674000
35515,1.58E+18,100046,200125,377,3,49,10,12,30900,20605000
35516,1.58E+18,100046,200125,377,3,49,10,12,30900,24282000
35517,1.58E+18,100046,200125,377,3,49,10,12,30900,24732000
35518,1.58E+18,100046,200125,377,3,49,10,12,30900,20965000
35519,1.58E+18,100046,200125,377,3,49,10,12,30900,26933000
35520,1.58E+18,100288,200920,1768,6,443,20,12,69900,13370000
35521,1.58E+18,100288,200922,1769,6,443,20,12,69900,6509000
35522,1.58E+18,100288,200920,1768,6,443,20,12,69900,20669000
35523,1.58E+18,100288,200922,1769,6,443,20,12,69900,10482000
35524,1.58E+18,100288,200920,1768,6,443,20,12,69900,34833000
35525,1.58E+18,100288,200922,1769,6,443,20,12,69900,15080000
35526,1.58E+18,100332,201040,1007,8,243,20,12,69900,26166000
35527,1.58E+18,100332,201040,1007,8,243,20,12,69900,33554000
35528,1.58E+18,100332,201040,1007,8,243,20,12,69900,40178000
35529,1.58E+18,100010,200014,166,3,3,20,12,55900,36855000
35530,1.58E+18,100010,200014,166,3,3,20,12,55900,36380000
35531,1.58E+18,100010,200014,166,3,3,20,12,55900,61705000
35532,1.58E+18,100534,202430,1755,4,438,20,12,0,0
35533,1.58E+18,100534,202430,1755,4,438,20,12,0,0
