,방송일시,마더코드,상품코드,상품명,상품군,판매단가,노출,month,취급액
35433,1575393600000000000,100202,200685,1417,3,55900,20,12,34350000
35434,1575394800000000000,100202,200685,1417,3,55900,20,12,46215000
35435,1575396000000000000,100202,200685,1417,3,55900,20,12,65411000
35436,1575397200000000000,100637,201955,1113,3,29900,20,12,51452000
35437,1575398400000000000,100637,201955,1113,3,29900,20,12,73030000
35438,1575399600000000000,100637,201955,1113,3,29900,20,12,53767000
35439,1575400800000000000,100501,201519,1617,5,189000,20,12,39205000
35440,1575402000000000000,100501,201519,1617,5,189000,20,12,52150000
35441,1575403200000000000,100501,201519,1617,5,189000,20,12,75452000
35442,1575404400000000000,100483,201460,809,10,64800,20,12,14322000
35443,1575404400000000000,100483,201461,1401,10,60800,20,12,25264000
35444,1575405600000000000,100483,201460,809,10,64800,20,12,25120000
35445,1575405600000000000,100483,201461,1401,10,60800,20,12,36904000
35446,1575406800000000000,100483,201460,809,10,64800,20,12,33760000
35447,1575406800000000000,100483,201461,1401,10,60800,20,12,49793000
35448,1575408000000000000,100155,200552,1297,1,1359000,20,12,29114000
35449,1575408000000000000,100155,200485,700,1,1499000,20,12,20127000
35450,1575409200000000000,100155,200552,1297,1,1359000,20,12,47333000
35451,1575409200000000000,100155,200485,700,1,1499000,20,12,64318000
35452,1575410400000000000,100155,200552,1297,1,1359000,20,12,83635000
35453,1575410400000000000,100155,200485,700,1,1499000,20,12,92322000
35454,1575411600000000000,100837,202467,806,10,218000,20,12,16448000
35455,1575411600000000000,100837,202480,1400,10,208000,20,12,7870000
35456,1575411600000000000,100837,202470,808,10,208000,20,12,2393000
35457,1575411600000000000,100837,202473,1263,10,198000,20,12,2279000
35458,1575412800000000000,100837,202467,806,10,218000,20,12,20534000
35459,1575412800000000000,100837,202480,1400,10,208000,20,12,25065000
35460,1575412800000000000,100837,202470,808,10,208000,20,12,7866000
35461,1575412800000000000,100837,202473,1263,10,198000,20,12,4516000
35462,1575414000000000000,100837,202467,806,10,218000,20,12,40199000
35463,1575414000000000000,100837,202480,1400,10,208000,20,12,33681000
35464,1575414000000000000,100837,202470,808,10,208000,20,12,12563000
35465,1575414000000000000,100837,202473,1263,10,198000,20,12,8232000
35466,1575415200000000000,100575,201778,1480,1,2660000,20,12,0
35467,1575415200000000000,100575,201781,1484,1,2500000,20,12,13568000
35468,1575415200000000000,100575,201776,1478,1,1620000,20,12,0
35469,1575415200000000000,100575,201779,1482,1,1530000,20,12,4203000
35470,1575415200000000000,100575,201777,1479,1,1110000,20,12,0
35471,1575415200000000000,100575,201780,1483,1,1050000,20,12,0
35472,1575416400000000000,100575,201778,1480,1,2660000,20,12,0
35473,1575416400000000000,100575,201781,1484,1,2500000,20,12,0
35474,1575416400000000000,100575,201776,1478,1,1620000,20,12,8818000
35475,1575416400000000000,100575,201779,1482,1,1530000,20,12,0
35476,1575416400000000000,100575,201777,1479,1,1110000,20,12,3063000
35477,1575416400000000000,100575,201780,1483,1,1050000,20,12,0
35478,1575417600000000000,100575,201778,1480,1,2660000,20,12,7243000
35479,1575417600000000000,100575,201781,1484,1,2500000,20,12,6809000
35480,1575417600000000000,100575,201776,1478,1,1620000,20,12,17531000
35481,1575417600000000000,100575,201779,1482,1,1530000,20,12,4176000
35482,1575417600000000000,100575,201777,1479,1,1110000,20,12,6022000
35483,1575417600000000000,100575,201780,1483,1,1050000,20,12,5723000
35484,1575418800000000000,100074,200199,938,8,39800,20,12,39692000
35485,1575420000000000000,100074,200199,938,8,39800,20,12,50232000
35486,1575421200000000000,100074,200199,938,8,39800,20,12,42761000
35487,1575422400000000000,100320,201300,1184,5,54900,20,12,8090000
35488,1575422400000000000,100320,201301,1185,5,28900,20,12,4333000
35489,1575423600000000000,100320,201300,1184,5,54900,17,12,13018000
35490,1575423600000000000,100320,201301,1185,5,28900,17,12,6647000
35491,1575424800000000000,100320,201300,1184,5,54900,20,12,17269000
35492,1575424800000000000,100320,201301,1185,5,28900,20,12,6776000
35493,1575440400000000000,100262,200876,482,8,59800,20,12,15886000
35494,1575441600000000000,100262,200876,482,8,59800,20,12,28147000
35495,1575442800000000000,100262,200876,482,8,59800,20,12,53002000
35496,1575444000000000000,100129,200340,840,7,99000,20,12,8762000
35497,1575444000000000000,100129,200351,851,7,99000,20,12,5994000
35498,1575445200000000000,100129,200340,840,7,99000,20,12,25419000
35499,1575445200000000000,100129,200351,851,7,99000,20,12,13820000
35500,1575446400000000000,100129,200340,840,7,99000,20,12,29419000
35501,1575446400000000000,100129,200351,851,7,99000,20,12,20612000
35502,1575447600000000000,100180,200607,1017,10,49000,20,12,21809000
35503,1575448800000000000,100180,200607,1017,10,49000,20,12,27383000
35504,1575450000000000000,100180,200607,1017,10,49000,20,12,40730000
35505,1575451200000000000,100766,202239,1457,8,59000,20,12,38963000
35506,1575452400000000000,100766,202239,1457,8,59000,20,12,50221000
35507,1575453600000000000,100766,202239,1457,8,59000,20,12,39426000
35508,1575454800000000000,100766,202239,1457,8,59000,20,12,58915000
35509,1575456000000000000,100255,200868,1724,10,109800,20,12,24844000
35510,1575457200000000000,100255,200868,1724,10,109800,20,12,54997000
35511,1575458400000000000,100255,200868,1724,10,109800,20,12,70792000
35512,1575459600000000000,100074,200199,938,8,39800,20,12,33990000
35513,1575460800000000000,100074,200199,938,8,39800,20,12,58318000
35514,1575462000000000000,100072,200194,958,4,0,60,12,0
35515,1575465600000000000,100046,200125,377,3,30900,10,12,16674000
35516,1575466200000000000,100046,200125,377,3,30900,10,12,20605000
35517,1575466800000000000,100046,200125,377,3,30900,10,12,24282000
35518,1575467400000000000,100046,200125,377,3,30900,10,12,24732000
35519,1575468000000000000,100046,200125,377,3,30900,10,12,20965000
35520,1575468600000000000,100046,200125,377,3,30900,10,12,26933000
35521,1575469200000000000,100288,200920,1768,6,69900,20,12,13370000
35522,1575469200000000000,100288,200922,1769,6,69900,20,12,6509000
35523,1575470400000000000,100288,200920,1768,6,69900,20,12,20669000
35524,1575470400000000000,100288,200922,1769,6,69900,20,12,10482000
35525,1575471600000000000,100288,200920,1768,6,69900,20,12,34833000
35526,1575471600000000000,100288,200922,1769,6,69900,20,12,15080000
35527,1575472800000000000,100332,201040,1007,8,69900,20,12,26166000
35528,1575474000000000000,100332,201040,1007,8,69900,20,12,33554000
35529,1575475200000000000,100332,201040,1007,8,69900,20,12,40178000
35530,1575476400000000000,100010,200014,166,3,55900,20,12,36855000
35531,1575477600000000000,100010,200014,166,3,55900,20,12,36380000
35532,1575478800000000000,100010,200014,166,3,55900,20,12,61705000
35533,1575480000000000000,100534,202430,1755,4,0,20,12,0
35534,1575481200000000000,100534,202430,1755,4,0,20,12,0
35535,1575482400000000000,100534,202430,1755,4,0,20,12,0
35536,1575483600000000000,100323,201025,1707,3,49900,20,12,21881000
35537,1575484800000000000,100323,201025,1707,3,49900,20,12,35679000
35538,1575486000000000000,100323,201025,1707,3,49900,20,12,60029000
35539,1575487200000000000,100610,201883,1658,6,89000,20,12,29160000
35540,1575487200000000000,100610,201884,1659,6,89000,20,12,8781000
35541,1575487200000000000,100610,201902,1676,6,89000,20,12,4398000
35542,1575488400000000000,100610,201883,1658,6,89000,20,12,48599000
35543,1575488400000000000,100610,201884,1659,6,89000,20,12,6953000
35544,1575488400000000000,100610,201902,1676,6,89000,20,12,2910000
35545,1575489600000000000,100610,201883,1658,6,89000,20,12,56472000
35546,1575489600000000000,100610,201884,1659,6,89000,20,12,11994000
35547,1575489600000000000,100610,201902,1676,6,89000,20,12,5490000
35548,1575490800000000000,100373,201196,105,0,1120000,20,12,11774000
35549,1575490800000000000,100373,201191,55,0,1290000,20,12,2816000
35550,1575490800000000000,100373,201197,106,0,1320000,20,12,19522000
35551,1575490800000000000,100373,201192,56,0,1490000,20,12,0
35552,1575490800000000000,100373,201193,102,0,1520000,20,12,3280000
35553,1575490800000000000,100373,201188,52,0,1690000,20,12,0
35554,1575492000000000000,100373,201196,105,0,1120000,20,12,0
35555,1575492000000000000,100373,201191,55,0,1290000,20,12,5524000
35556,1575492000000000000,100373,201197,106,0,1320000,20,12,25264000
35557,1575492000000000000,100373,201192,56,0,1490000,20,12,3216000
35558,1575492000000000000,100373,201193,102,0,1520000,20,12,6540000
35559,1575492000000000000,100373,201188,52,0,1690000,20,12,3645000
35560,1575493200000000000,100373,201196,105,0,1120000,20,12,16144000
35561,1575493200000000000,100373,201191,55,0,1290000,20,12,8262000
35562,1575493200000000000,100373,201197,106,0,1320000,20,12,72449000
35563,1575493200000000000,100373,201192,56,0,1490000,20,12,15533000
35564,1575493200000000000,100373,201193,102,0,1520000,20,12,19036000
35565,1575493200000000000,100373,201188,52,0,1690000,20,12,3645000
35566,1575494400000000000,100150,200427,223,1,489000,20,12,45202000
35567,1575495600000000000,100150,200427,223,1,489000,20,12,89189000
35568,1575496800000000000,100150,200427,223,1,489000,20,12,125168000
35569,1575498000000000000,100157,200561,1302,1,1900000,20,12,0
35570,1575498000000000000,100157,200494,705,1,1990000,20,12,12013000
35571,1575498000000000000,100157,200559,1300,1,1800000,20,12,0
35572,1575498000000000000,100157,200492,703,1,1890000,20,12,0
35573,1575498000000000000,100157,200560,1301,1,1700000,20,12,0
35574,1575498000000000000,100157,200493,704,1,1790000,20,12,5414000
35575,1575499200000000000,100157,200561,1302,1,1900000,20,12,5745000
35576,1575499200000000000,100157,200494,705,1,1990000,20,12,17949000
35577,1575499200000000000,100157,200559,1300,1,1800000,20,12,0
35578,1575499200000000000,100157,200492,703,1,1890000,20,12,0
35579,1575499200000000000,100157,200560,1301,1,1700000,20,12,0
35580,1575499200000000000,100157,200493,704,1,1790000,20,12,5414000
35581,1575500400000000000,100157,200561,1302,1,1900000,20,12,17135000
35582,1575500400000000000,100157,200494,705,1,1990000,20,12,29882000
35583,1575500400000000000,100157,200559,1300,1,1800000,20,12,0
35584,1575500400000000000,100157,200492,703,1,1890000,20,12,0
35585,1575500400000000000,100157,200560,1301,1,1700000,20,12,0
35586,1575500400000000000,100157,200493,704,1,1790000,20,12,0
35587,1575501600000000000,100543,201624,450,4,0,20,12,0
35588,1575502800000000000,100543,201624,450,4,0,20,12,0
35589,1575504000000000000,100543,201624,450,4,0,20,12,0
35590,1575505200000000000,100271,200896,1754,7,299000,20,12,20145000
35591,1575506400000000000,100271,200896,1754,7,299000,20,12,41364000
35592,1575507600000000000,100271,200896,1754,7,299000,20,12,47779000
35593,1575508800000000000,100405,201290,522,6,59900,20,12,12240000
35594,1575508800000000000,100405,201291,523,6,59900,20,12,4044000
35595,1575510000000000000,100405,201290,522,6,59900,17,12,15950000
35596,1575510000000000000,100405,201291,523,6,59900,17,12,6865000
35597,1575511200000000000,100405,201290,522,6,59900,20,12,19653000
35598,1575511200000000000,100405,201291,523,6,59900,20,12,9264000
35599,1575526800000000000,100459,201425,1575,7,59000,20,12,12091000
35600,1575528000000000000,100459,201425,1575,7,59000,20,12,18412000
35601,1575529200000000000,100459,201425,1575,7,59000,20,12,35446000
35602,1575530400000000000,100539,201619,295,2,69900,20,12,23771000
35603,1575531600000000000,100539,201619,295,2,69900,20,12,23350000
35604,1575532800000000000,100539,201619,295,2,69900,20,12,22267000
35605,1575534000000000000,100327,201030,291,8,54000,20,12,24355000
35606,1575535200000000000,100327,201030,291,8,54000,20,12,39014000
35607,1575536400000000000,100327,201030,291,8,54000,20,12,52056000
35608,1575537600000000000,100475,201450,1625,10,59800,20,12,16854000
35609,1575538800000000000,100475,201450,1625,10,59800,20,12,29255000
35610,1575540000000000000,100475,201450,1625,10,59800,20,12,41012000
35611,1575541200000000000,100613,201897,1671,6,59000,20,12,25181000
35612,1575541200000000000,100613,201871,1652,6,59000,20,12,1359000
35613,1575542400000000000,100613,201897,1671,6,59000,20,12,39217000
35614,1575542400000000000,100613,201871,1652,6,59000,20,12,3750000
35615,1575543600000000000,100613,201897,1671,6,59000,20,12,45489000
35616,1575543600000000000,100613,201871,1652,6,59000,20,12,5941000
35617,1575544800000000000,100637,201955,1113,3,29900,20,12,35565000
35618,1575546000000000000,100637,201955,1113,3,29900,20,12,54114000
35619,1575547200000000000,100637,201955,1113,3,29900,20,12,54937000
35620,1575548400000000000,100319,201012,1100,8,39900,20,12,19779000
35621,1575549600000000000,100319,201012,1100,8,39900,20,12,29912000
35622,1575550800000000000,100319,201012,1100,8,39900,20,12,50043000
35623,1575552000000000000,100247,200828,448,8,59900,20,12,24448000
35624,1575553200000000000,100247,200828,448,8,59900,20,12,36159000
35625,1575554400000000000,100247,200828,448,8,59900,20,12,47731000
35626,1575555600000000000,100337,201049,373,3,43900,20,12,5258000
35627,1575555600000000000,100337,201051,486,3,49900,20,12,13157000
35628,1575556800000000000,100337,201049,373,3,43900,20,12,10673000
35629,1575556800000000000,100337,201051,486,3,49900,20,12,21679000
35630,1575558000000000000,100849,202512,636,3,58900,20,12,52542000
35631,1575559200000000000,100832,202446,1470,3,39900,20,12,29891000
35632,1575560400000000000,100832,202446,1470,3,39900,20,12,42325000
35633,1575561600000000000,100832,202446,1470,3,39900,20,12,49011000
35634,1575562800000000000,100534,202430,1755,4,0,20,12,0
35635,1575564000000000000,100534,202430,1755,4,0,20,12,0
35636,1575565200000000000,100534,202430,1755,4,0,20,12,0
35637,1575566400000000000,100013,200023,169,3,49900,20,12,23833000
35638,1575566400000000000,100013,200017,167,3,49900,20,12,8420000
35639,1575566400000000000,100013,200018,168,3,49900,20,12,2273000
35640,1575567600000000000,100013,200023,169,3,49900,20,12,40214000
35641,1575567600000000000,100013,200017,167,3,49900,20,12,11524000
35642,1575567600000000000,100013,200018,168,3,49900,20,12,3321000
35643,1575568800000000000,100013,200023,169,3,49900,20,12,53984000
35644,1575568800000000000,100013,200017,167,3,49900,20,12,14660000
35645,1575568800000000000,100013,200018,168,3,49900,20,12,6217000
35646,1575570000000000000,100372,201181,137,5,248000,20,12,15096000
35647,1575570000000000000,100372,201179,136,5,218000,20,12,6933000
35648,1575570000000000000,100372,201169,75,5,198000,20,12,8420000
35649,1575570000000000000,100372,201186,140,5,168000,20,12,5501000
35650,1575570000000000000,100372,201183,138,5,148000,20,12,4356000
35651,1575570000000000000,100372,201171,77,5,118000,20,12,3845000
35652,1575571200000000000,100372,201181,137,5,248000,20,12,25738000
35653,1575571200000000000,100372,201179,136,5,218000,20,12,16984000
35654,1575571200000000000,100372,201169,75,5,198000,20,12,8298000
35655,1575571200000000000,100372,201186,140,5,168000,20,12,1813000
35656,1575571200000000000,100372,201183,138,5,148000,20,12,7973000
35657,1575571200000000000,100372,201171,77,5,118000,20,12,7241000
35658,1575572400000000000,100372,201181,137,5,248000,20,12,70271000
35659,1575572400000000000,100372,201179,136,5,218000,20,12,66646000
35660,1575572400000000000,100372,201169,75,5,198000,20,12,39030000
35661,1575572400000000000,100372,201186,140,5,168000,20,12,21674000
35662,1575572400000000000,100372,201183,138,5,148000,20,12,29726000
35663,1575572400000000000,100372,201171,77,5,118000,20,12,27578000
35664,1575573600000000000,100029,200043,1602,5,119000,20,12,41439000
35665,1575574800000000000,100029,200043,1602,5,119000,20,12,56556000
35666,1575576000000000000,100029,200043,1602,5,119000,20,12,65255000
35667,1575577200000000000,100317,201004,396,3,49900,20,12,76254000
35668,1575578400000000000,100317,201004,396,3,49900,20,12,91227000
35669,1575579600000000000,100317,201004,396,3,49900,11,12,47069000
35670,1575580800000000000,100148,200411,216,1,1200000,20,12,12229000
35671,1575580800000000000,100148,200412,217,1,1700000,20,12,21351000
35672,1575580800000000000,100148,200413,218,1,2840000,20,12,0
35673,1575582000000000000,100148,200411,216,1,1200000,20,12,9019000
35674,1575582000000000000,100148,200412,217,1,1700000,20,12,46933000
35675,1575582000000000000,100148,200413,218,1,2840000,20,12,0
35676,1575583200000000000,100148,200411,216,1,1200000,20,12,20690000
35677,1575583200000000000,100148,200412,217,1,1700000,20,12,42754000
35678,1575583200000000000,100148,200413,218,1,2840000,20,12,21198000
35679,1575584400000000000,100091,200249,13,1,899000,20,12,29322000
35680,1575585600000000000,100091,200249,13,1,899000,20,12,26570000
35681,1575586800000000000,100091,200249,13,1,899000,20,12,50225000
35682,1575588000000000000,100790,202349,1767,4,0,20,12,0
35683,1575589200000000000,100790,202349,1767,4,0,20,12,0
35684,1575590400000000000,100790,202349,1767,4,0,20,12,0
35685,1575591600000000000,100176,200601,945,5,99000,20,12,17665000
35686,1575592800000000000,100176,200601,945,5,99000,20,12,27431000
35687,1575594000000000000,100176,200601,945,5,99000,20,12,23004000
35688,1575595200000000000,100756,202207,1023,9,69000,20,12,30612000
35689,1575596400000000000,100756,202207,1023,9,69000,17,12,15408000
35690,1575597600000000000,100756,202207,1023,9,69000,20,12,20071000
35691,1575613200000000000,100454,201398,230,7,59000,20,12,3115000
35692,1575613200000000000,100454,201406,237,7,49000,20,12,7312000
35693,1575614400000000000,100454,201398,230,7,59000,20,12,7037000
35694,1575614400000000000,100454,201406,237,7,49000,20,12,11202000
35695,1575615600000000000,100454,201398,230,7,59000,20,12,13994000
35696,1575615600000000000,100454,201406,237,7,49000,20,12,21684000
35697,1575616800000000000,100562,201659,659,2,39900,20,12,24425000
35698,1575618000000000000,100562,201659,659,2,39900,20,12,38722000
35699,1575619200000000000,100562,201659,659,2,39900,20,12,40096000
35700,1575620400000000000,100238,200810,1475,5,99800,20,12,8979000
35701,1575620400000000000,100238,200809,1474,5,69800,20,12,2804000
35702,1575620400000000000,100238,200811,1476,5,49800,20,12,2551000
35703,1575621600000000000,100238,200810,1475,5,99800,20,12,18689000
35704,1575621600000000000,100238,200809,1474,5,69800,20,12,5065000
35705,1575621600000000000,100238,200811,1476,5,49800,20,12,3261000
35706,1575622800000000000,100238,200810,1475,5,99800,20,12,37473000
35707,1575622800000000000,100238,200809,1474,5,69800,20,12,12382000
35708,1575622800000000000,100238,200811,1476,5,49800,20,12,5201000
35709,1575624000000000000,100443,201366,1122,6,59900,20,12,39111000
35710,1575625200000000000,100443,201366,1122,6,59900,20,12,54582000
35711,1575626400000000000,100443,201366,1122,6,59900,20,12,69461000
35712,1575627600000000000,100483,201460,809,10,64800,20,12,13168000
35713,1575627600000000000,100483,201461,1401,10,60800,20,12,21093000
35714,1575628800000000000,100483,201460,809,10,64800,20,12,26279000
35715,1575628800000000000,100483,201461,1401,10,60800,20,12,39073000
35716,1575630000000000000,100483,201460,809,10,64800,20,12,31000000
35717,1575630000000000000,100483,201461,1401,10,60800,20,12,46724000
35718,1575631200000000000,100010,200014,166,3,55900,20,12,36497000
35719,1575632400000000000,100010,200014,166,3,55900,20,12,50242000
35720,1575633600000000000,100010,200014,166,3,55900,20,12,55459000
35721,1575634800000000000,100848,202508,253,4,0,60,12,0
35722,1575638400000000000,100841,202484,1115,3,32900,20,12,27717000
35723,1575639600000000000,100841,202484,1115,3,32900,20,12,36148000
35724,1575640800000000000,100841,202484,1115,3,32900,20,12,44768000
35725,1575642000000000000,100372,201181,137,5,248000,20,12,7953000
35726,1575642000000000000,100372,201179,136,5,218000,20,12,7659000
35727,1575642000000000000,100372,201169,75,5,198000,20,12,3606000
35728,1575642000000000000,100372,201186,140,5,168000,20,12,3065000
35729,1575642000000000000,100372,201183,138,5,148000,20,12,3235000
35730,1575642000000000000,100372,201171,77,5,118000,20,12,2954000
35731,1575643200000000000,100372,201181,137,5,248000,20,12,15780000
35732,1575643200000000000,100372,201179,136,5,218000,20,12,14527000
35733,1575643200000000000,100372,201169,75,5,198000,20,12,3647000
35734,1575643200000000000,100372,201186,140,5,168000,20,12,3067000
35735,1575643200000000000,100372,201183,138,5,148000,20,12,5410000
35736,1575643200000000000,100372,201171,77,5,118000,20,12,5909000
35737,1575644400000000000,100372,201181,137,5,248000,20,12,51160000
35738,1575644400000000000,100372,201179,136,5,218000,20,12,43118000
35739,1575644400000000000,100372,201169,75,5,198000,20,12,28020000
35740,1575644400000000000,100372,201186,140,5,168000,20,12,13776000
35741,1575644400000000000,100372,201183,138,5,148000,20,12,21132000
35742,1575644400000000000,100372,201171,77,5,118000,20,12,18061000
35743,1575645600000000000,100255,200868,1724,10,109800,20,12,23912000
35744,1575646800000000000,100255,200868,1724,10,109800,20,12,46476000
35745,1575648000000000000,100255,200868,1724,10,109800,20,12,53157000
35746,1575649200000000000,100491,201483,1703,3,49900,20,12,17754000
35747,1575650400000000000,100491,201483,1703,3,49900,20,12,35625000
35748,1575651600000000000,100491,201483,1703,3,49900,20,12,29751000
35749,1575652800000000000,100002,200002,1237,3,49900,20,12,31428000
35750,1575654000000000000,100002,200002,1237,3,49900,20,12,42266000
35751,1575655200000000000,100002,200002,1237,3,49900,20,12,52443000
35752,1575656400000000000,100499,201501,1719,3,39900,20,12,40590000
35753,1575657600000000000,100499,201501,1719,3,39900,20,12,46232000
35754,1575658800000000000,100499,201501,1719,3,39900,20,12,58543000
35755,1575660000000000000,100062,200151,477,7,149000,20,12,68846000
35756,1575661200000000000,100062,200151,477,7,149000,20,12,114764000
35757,1575662400000000000,100062,200151,477,7,149000,20,12,126954000
35758,1575663600000000000,100837,202467,806,10,218000,20,12,24638000
35759,1575663600000000000,100837,202480,1400,10,208000,20,12,14859000
35760,1575663600000000000,100837,202470,808,10,208000,20,12,7089000
35761,1575663600000000000,100837,202473,1263,10,198000,20,12,9726000
35762,1575664800000000000,100837,202467,806,10,218000,20,12,27079000
35763,1575664800000000000,100837,202480,1400,10,208000,20,12,32115000
35764,1575664800000000000,100837,202470,808,10,208000,20,12,8651000
35765,1575664800000000000,100837,202473,1263,10,198000,20,12,13442000
35766,1575666000000000000,100837,202467,806,10,218000,20,12,65394000
35767,1575666000000000000,100837,202480,1400,10,208000,20,12,54580000
35768,1575666000000000000,100837,202470,808,10,208000,20,12,9439000
35769,1575666000000000000,100837,202473,1263,10,198000,20,12,14917000
35770,1575667200000000000,100074,200199,938,8,39800,20,12,55268000
35771,1575668400000000000,100074,200199,938,8,39800,20,12,93158000
35772,1575669600000000000,100074,200199,938,8,39800,20,12,78781000
35773,1575670800000000000,100155,200552,1297,1,1359000,20,12,29114000
35774,1575670800000000000,100155,200485,700,1,1499000,20,12,20154000
35775,1575672000000000000,100155,200552,1297,1,1359000,20,12,40036000
35776,1575672000000000000,100155,200485,700,1,1499000,20,12,28174000
35777,1575673200000000000,100155,200552,1297,1,1359000,20,12,65605000
35778,1575673200000000000,100155,200485,700,1,1499000,20,12,56298000
35779,1575674400000000000,100324,201103,1166,4,0,20,12,0
35780,1575675600000000000,100324,201103,1166,4,0,20,12,0
35781,1575676800000000000,100324,201103,1166,4,0,20,12,0
35782,1575678000000000000,100364,201152,341,4,0,30,12,0
35783,1575679800000000000,100364,201152,341,4,0,30,12,0
35784,1575681600000000000,100418,201322,1520,7,39900,20,12,23722000
35785,1575682800000000000,100418,201322,1520,7,39900,17,12,322009000
35786,1575699600000000000,100262,200876,482,8,59800,20,12,23332000
35787,1575700800000000000,100262,200876,482,8,59800,20,12,38932000
35788,1575702000000000000,100262,200876,482,8,59800,20,12,49227000
35789,1575703200000000000,100197,200666,1126,9,29800,20,12,38203000
35790,1575703200000000000,100197,200665,1125,9,29800,20,12,17786000
35791,1575704400000000000,100197,200666,1126,9,29800,20,12,59532000
35792,1575704400000000000,100197,200665,1125,9,29800,20,12,29676000
35793,1575705600000000000,100197,200666,1126,9,29800,20,12,50272000
35794,1575705600000000000,100197,200665,1125,9,29800,20,12,51996000
35795,1575706800000000000,100418,201322,1520,7,39900,20,12,56318000
35796,1575708000000000000,100418,201322,1520,7,39900,20,12,104910000
35797,1575709200000000000,100418,201322,1520,7,39900,20,12,128955000
35798,1575710400000000000,100808,202374,179,7,69900,20,12,30783000
35799,1575711600000000000,100808,202374,179,7,69900,20,12,57915000
35800,1575712800000000000,100808,202374,179,7,69900,20,12,73168000
35801,1575714000000000000,100288,200920,1768,6,69900,20,12,23164000
35802,1575714000000000000,100288,200922,1769,6,69900,20,12,12901000
35803,1575715200000000000,100288,200920,1768,6,69900,20,12,43881000
35804,1575715200000000000,100288,200922,1769,6,69900,20,12,19593000
35805,1575716400000000000,100288,200920,1768,6,69900,20,12,153084000
35806,1575716400000000000,100288,200922,1769,6,69900,20,12,93383000
35807,1575717600000000000,100724,202115,200,10,62000,20,12,28061000
35808,1575718800000000000,100724,202115,200,10,62000,20,12,62754000
35809,1575720000000000000,100724,202115,200,10,62000,20,12,86394000
35810,1575721200000000000,100150,200427,223,1,489000,20,12,44968000
35811,1575722400000000000,100150,200427,223,1,489000,20,12,56409000
35812,1575723600000000000,100150,200427,223,1,489000,20,12,73424000
35813,1575724800000000000,100613,201897,1671,6,59000,20,12,43972000
35814,1575724800000000000,100613,201871,1652,6,59000,20,12,2269000
35815,1575726000000000000,100613,201897,1671,6,59000,20,12,51362000
35816,1575726000000000000,100613,201871,1652,6,59000,20,12,6371000
35817,1575727200000000000,100613,201897,1671,6,59000,20,12,57237000
35818,1575727200000000000,100613,201871,1652,6,59000,20,12,4710000
35819,1575728400000000000,100483,201460,809,10,64800,20,12,8456000
35820,1575728400000000000,100483,201461,1401,10,60800,20,12,11244000
35821,1575729600000000000,100483,201460,809,10,64800,20,12,13853000
35822,1575729600000000000,100483,201461,1401,10,60800,20,12,27924000
35823,1575730800000000000,100483,201460,809,10,64800,20,12,34243000
35824,1575730800000000000,100483,201461,1401,10,60800,20,12,52905000
35825,1575732000000000000,100372,201181,137,5,248000,20,12,19551000
35826,1575732000000000000,100372,201179,136,5,218000,20,12,14560000
35827,1575732000000000000,100372,201169,75,5,198000,20,12,8459000
35828,1575732000000000000,100372,201186,140,5,168000,20,12,1845000
35829,1575732000000000000,100372,201183,138,5,148000,20,12,6335000
35830,1575732000000000000,100372,201171,77,5,118000,20,12,3819000
35831,1575733200000000000,100372,201181,137,5,248000,20,12,22709000
35832,1575733200000000000,100372,201179,136,5,218000,20,12,20826000
35833,1575733200000000000,100372,201169,75,5,198000,20,12,10236000
35834,1575733200000000000,100372,201186,140,5,168000,20,12,6535000
35835,1575733200000000000,100372,201183,138,5,148000,20,12,7918000
35836,1575733200000000000,100372,201171,77,5,118000,20,12,8775000
35837,1575734400000000000,100372,201181,137,5,248000,20,12,93395000
35838,1575734400000000000,100372,201179,136,5,218000,20,12,74161000
35839,1575734400000000000,100372,201169,75,5,198000,20,12,47514000
35840,1575734400000000000,100372,201186,140,5,168000,20,12,23387000
35841,1575734400000000000,100372,201183,138,5,148000,20,12,26371000
35842,1575734400000000000,100372,201171,77,5,118000,20,12,27025000
35843,1575735600000000000,100327,201030,291,8,54000,20,12,44589000
35844,1575736800000000000,100327,201030,291,8,54000,20,12,55337000
35845,1575738000000000000,100327,201030,291,8,54000,20,12,61357000
35846,1575739200000000000,100202,200685,1417,3,55900,20,12,40019000
35847,1575740400000000000,100202,200685,1417,3,55900,20,12,76083000
35848,1575742800000000000,100324,201103,1166,4,0,20,12,0
35849,1575744000000000000,100324,201103,1166,4,0,20,12,0
35850,1575745200000000000,100324,201103,1166,4,0,20,12,0
35851,1575746400000000000,100448,201383,822,10,178000,20,12,7148000
35852,1575746400000000000,100448,201390,1415,10,168000,20,12,15212000
35853,1575746400000000000,100448,201384,823,10,158000,20,12,1206000
35854,1575746400000000000,100448,201391,1416,10,148000,20,12,4326000
35855,1575747600000000000,100448,201383,822,10,178000,20,12,18045000
35856,1575747600000000000,100448,201390,1415,10,168000,20,12,23692000
35857,1575747600000000000,100448,201384,823,10,158000,20,12,2914000
35858,1575747600000000000,100448,201391,1416,10,148000,20,12,15577000
35859,1575748800000000000,100448,201383,822,10,178000,20,12,24452000
35860,1575748800000000000,100448,201390,1415,10,168000,20,12,41898000
35861,1575748800000000000,100448,201384,823,10,158000,20,12,8582000
35862,1575748800000000000,100448,201391,1416,10,148000,20,12,16118000
35863,1575750000000000000,100766,202239,1457,8,59000,20,12,50718000
